"","Predicted_Prob","Actual_Labels"
"1035",0.112884154447133,0
"1036",0.0686466045211304,0
"1037",0.0909786917015641,0
"1038",0.0267609566716235,0
"1039",0.133803771337848,0
"1040",0.12751369730157,0
"1041",0.38053468102201,0
"1042",0.0248736933642805,0
"1043",0.0599813080648323,0
"1044",0.131980752155812,0
"1045",0.0993199139467576,0
"1046",0.11123814320413,0
"1047",0.0802833516482005,0
"1048",0.718013005657409,0
"1049",0.226345842113746,0
"1050",0.904876199798069,1
"1051",0.00122434802135543,0
"1052",0.369106799536448,0
"1053",0.0250603759661247,0
"1054",0.0667882288497029,0
"1055",0.322640436761603,0
"1056",0.0109622563883105,1
"1057",0.28055714386238,0
"1058",0.520155324193491,0
"1059",0.513848139955518,0
"1060",0.0981959844029055,0
"1061",0.0168627816429421,0
"1062",0.273436433880302,0
"1063",0.0756553623614272,0
"1064",0.387031566411906,1
"1065",0.706658430338182,1
"1066",0.0359889287629663,0
"1067",0.137279396130969,0
"1068",0.0102688765988635,0
"1069",0.0766094560924341,0
"1070",0.0712067040370482,0
"1071",0.444112146013851,0
"1072",0.070299145098065,0
"1073",0.341839319330289,1
"1074",0.207103891317795,1
"1075",0.0781701374061911,0
"1076",0.309366651423525,0
"1077",0.270381498469994,0
"1078",0.2239136880156,0
"1079",0.284209720047505,0
"1080",0.238607427877995,1
"1081",0.0491490832776349,0
"1082",0.00492796648778626,0
"1083",0.396569321683197,0
"1084",0.564813899848956,1
"1085",0.0496385738910464,0
"1086",0.364467018422201,1
"1087",0.0642729815826609,0
"1088",0.0616525682303732,0
"1089",0.00584505235767037,0
"1090",0.01203378147605,1
"1091",0.0566543603983513,0
"1092",0.212316727929628,0
"1093",0.0377763274113802,0
"1094",0.0397917925088115,0
"1095",0.1845070851545,0
"1096",0.230438115818838,0
"1097",0.899079351432662,1
"1098",0.428251485792058,1
"1099",0.671609618647052,0
"1100",0.0255516474697211,0
"1101",0.688728964531083,1
"1102",0.431637440107423,0
"1103",0.0465722969666073,0
"1104",0.00200321731936556,0
"1105",0.604703178329114,1
"1106",0.202618173761438,0
"1107",0.510817678060833,1
"1108",0.034916124717562,0
"1109",0.0223026687719375,0
"1110",0.168398482816012,0
"1111",0.0781908003706784,0
"1112",0.0469499456212506,0
"1113",0.000504515407237269,1
"1114",0.0832951156647992,1
"1115",0.271289054868928,0
"1116",0.000148201389114814,0
"1117",0.168846080332948,0
"1118",0.235426988673347,0
"1119",0.054329746266606,0
"1120",0.544054496403367,0
"1121",0.0390061108751014,0
"1122",0.0573288369598574,0
"1123",0.0289521829297561,0
"1124",0.171189462905889,0
"1125",0.365905808068292,0
"1126",0.273885226914234,0
"1127",0.76175980286875,1
"1128",0.179679325929365,0
"1129",0.00569067432480779,0
"1130",0.00764695990716791,0
"1131",0.16970622336062,0
"1132",0.24113709403741,0
"1133",0.012756547000923,0
"1134",0.0413343317293978,0
"1135",0.0120113803085886,0
"1136",0.0659295376971853,0
"1137",0.366890229003247,0
"1138",0.0305814491500715,0
"1139",0.251171432634714,1
"1140",0.447324587890858,0
"1141",0.123197287599129,0
"1142",0.518891555704619,1
"1143",0.160079040872296,0
"1144",0.0686136080623854,0
"1145",0.0331836165848991,0
"1146",0.491164561103524,1
"1147",0.119008037748174,0
"1148",0.1077917410663,1
"1149",0.0654073193870343,0
"1150",0.0479797212344218,0
"1151",0.0524417080285753,0
"1152",0.658664441203193,1
"1153",0.0933029465309415,0
"1154",0.0935647284712782,1
"1155",0.104188566509673,0
"1156",0.0151898376294932,0
"1157",0.0464043245905499,0
"1158",0.108362017982506,0
"1159",0.0238979477372963,0
"1160",0.160843117391764,0
"1161",0.421742168996541,0
"1162",0.387956700880335,0
"1163",0.412523630265655,0
"1164",0.114953240218868,1
"1165",0.0196650233681855,0
"1166",0.00452016137707951,0
"1167",0.028267443076626,0
"1168",0.0963850071911366,0
"1169",0.0825386177045663,0
"1170",0.250451825330067,0
"1171",0.464624443733067,0
"1172",0.0408867125031764,0
"1173",0.0298151496308715,0
"1174",0.0342036739034628,0
"1175",0.0495130098975904,0
"1176",0.00975461615929298,0
"1177",0.0145569333540832,0
"1178",0.0250777509404886,1
"1179",0.235682581754317,0
"1180",0.251772505699477,1
"1181",0.144602491591192,1
"1182",0.566346714894053,1
"1183",0.122081859600542,0
"1184",0.0207582837538893,0
"1185",0.00621811745316567,0
"1186",0.0806252650081143,0
"1187",0.295072778891643,1
"1188",0.187383040473736,0
"1189",0.301783621550514,0
"1190",0.0339139610603458,0
"1191",0.114095942850633,0
"1192",0.300642617986023,0
"1193",0.188202039896673,0
"1194",0.722798920019555,1
"1195",0.13525837966116,0
"1196",0.0384642786428608,0
"1197",0.12211553915978,0
"1198",0.157734592161215,0
"1199",0.502938111184425,0
"1200",0.345144308949399,0
"1201",0.0118329228759034,0
"1202",0.505895914125971,0
"1203",0.457115791094566,0
"1204",0.261967571094532,0
"1205",0.303066002299425,0
"1206",0.0769318829982724,0
"1207",0.171414345526472,0
"1208",0.0303534026178615,0
"1209",0.0788984681410709,0
"1210",0.00229577455071783,0
"1211",0.232609329478666,1
"1212",0.00869037919282524,0
"1213",0.0224368015827855,0
"1214",0.0154472319365384,0
"1215",0.0144340551541304,0
"1216",0.0538565980799097,0
"1217",0.0372734495482489,0
"1218",0.282185492168886,0
"1219",0.175659869719143,1
"1220",0.0228274867642591,0
"1221",0.436078554908702,1
"1222",0.0704134383959722,0
"1223",0.0953061111430604,0
"1224",0.0730630559053986,0
"1225",0.0356599454215722,0
"1226",0.024536920491739,0
"1227",0.015480848540886,1
"1228",0.470115525550943,1
"1229",0.0460618942201557,0
"1230",0.270845988266521,1
"1231",0.686133287555845,0
"1232",0.397201978330906,1
"1233",0.0679172523688319,0
"1234",0.318152898242604,1
"1235",0.297478835282517,0
"1236",0.0339433469414963,0
"1237",0.0562716991548732,0
"1238",0.225185026314562,0
"1239",0.0298285545849859,0
"1240",0.0103314932644218,0
"1241",0.00354621960864523,0
"1242",0.0802310059002575,0
"1243",0.00933462980012777,0
"1244",0.0483841382138565,0
"1245",0.090175695503529,0
"1246",0.358780645517022,1
"1247",0.00823433295262739,0
"1248",0.0528614739281475,0
"1249",0.192780771327743,0
"1250",0.314236362098631,1
"1251",0.342532202264578,1
"1252",0.159321693923101,0
"1253",0.0172334146205134,1
"1254",0.788160847924249,1
"1255",0.0125500650794881,0
"1256",0.0671533651807533,0
"1257",0.0683476331947699,0
"1258",0.125270239098535,0
"1259",0.0719129978890615,0
"1260",0.615647718722206,1
"1261",0.641948849716364,0
"1262",0.15302343253039,0
"1263",0.506305389045949,1
"1264",0.00273424670588575,0
"1265",0.0602250783074314,0
"1266",0.341968237879536,0
"1267",0.0222541726014987,0
"1268",0.0120643684126358,0
"1269",0.570050590983196,0
"1270",0.0144001612727211,1
"1271",0.0785910979329999,0
"1272",0.0337426370228539,0
"1273",0.085698949937745,0
"1274",0.0882526014697418,0
"1275",0.52487522422666,1
"1276",0.054995230773581,0
"1277",0.0142027946407049,0
"1278",0.0988502627101439,0
"1279",0.248733568907616,1
"1280",0.00359409957616699,0
"1281",0.00480367967138294,0
"1282",0.175228229164876,1
"1283",0.163067998872065,0
"1284",0.740833216905296,1
"1285",0.134954404361705,0
"1286",0.0349314187253433,0
"1287",0.307848867394249,0
"1288",0.0678126766631855,0
"1289",0.0311737933543013,0
"1290",0.0780481253821757,0
